일자,충전방식,0시,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2022-06-23,급속,4520,3320,2520,2040,2960,6680,9160,12400,15920,17760,18480,21000,23000,20320,23040,22320,22440,20040,20520,17960,14440,11400,9240,6040
2022-06-23,완속,1022,994,329,266,175,203,455,511,1260,1043,1113,1316,1288,1190,1477,1883,2548,3283,3899,3430,2863,2660,2590,2534
2022-06-24,급속,2960,2920,2400,2320,2560,4640,8080,10440,13560,17960,16680,20800,23240,23280,23240,26680,25720,26160,23280,22800,19440,14520,11520,9000
2022-06-24,완속,777,434,322,175,140,238,406,602,1316,1078,1400,1428,1274,1386,1708,2303,2772,3535,3773,3822,2807,3038,2758,2800
2022-06-25,급속,3920,2800,2760,3480,4120,6680,9560,12280,14920,17360,20680,20400,21840,21960,22760,19720,22320,22240,19800,18720,14920,12600,9400,7480
2022-06-25,완속,1225,1183,476,287,287,308,413,714,1001,1393,1386,1568,1631,1750,1981,1967,1995,2611,2912,2695,2751,2758,2576,2044
2022-06-26,급속,3800,3080,2440,2280,3080,4440,7400,9680,10760,14360,16720,18560,18960,18480,20120,20120,20880,19880,17840,15360,13040,11680,8560,6200
2022-06-26,완속,1022,581,378,336,273,252,350,602,777,1281,1449,1603,1813,1729,2240,2436,2632,2786,3129,3122,3038,2590,2051,2023
2022-06-27,급속,4040,3200,2120,1680,2360,4120,7320,10320,13000,15560,17240,19840,22240,20000,22160,22280,23240,24040,23880,20320,13880,11440,10560,7120
2022-06-27,완속,686,679,224,154,119,168,294,574,1127,1092,1085,1204,1295,1344,1414,1820,2086,3234,4137,3829,3717,2807,2429,2366
2022-06-28,급속,3120,2920,2360,2120,3200,5600,7440,11680,13600,17680,17960,22640,23960,23000,21600,24440,27120,24920,23040,19960,17400,12960,9160,7040
2022-06-28,완속,903,546,315,147,175,210,399,602,1323,987,938,1162,1225,1330,1694,2163,2695,3185,4074,3843,2821,2814,2499,2142
2022-06-29,급속,4360,3160,2480,2080,3600,5560,7960,10640,14080,17720,18000,21720,22240,21720,23480,24040,25240,22480,22960,19080,16080,11960,9240,7360
2022-06-29,완속,994,994,483,182,161,252,434,588,1092,980,1015,1001,1309,1127,1526,1897,2534,3297,3990,3710,2926,2947,2639,1932
2022-06-30,급속,4440,3040,2120,1920,3320,5080,6600,10640,14320,17080,16320,19000,23280,22040,21560,23240,24000,26880,24120,20280,17880,14960,12640,8720
2022-06-30,완속,903,875,539,196,182,238,308,595,1127,1204,896,1253,1155,1414,1393,1918,2471,3171,4242,3752,3339,2989,2821,2751
2022-07-01,급속,4200,3360,3000,2320,3840,6440,10920,13200,17200,20160,18280,21720,26200,25160,27320,26080,26760,26240,27480,23480,21520,16960,12520,9880
2022-07-01,완속,917,910,315,210,133,224,462,686,1239,1113,1141,1358,1344,1449,2051,2205,2730,3444,4200,3332,3192,3073,3059,2520
2022-07-02,급속,6440,4520,3840,2760,4080,7560,11040,12880,16280,18720,19400,21320,22080,20800,23520,22560,23040,22960,19880,18680,16200,13160,9720,7320
2022-07-02,완속,1288,854,476,469,301,294,399,700,1134,1162,1456,1589,1764,1722,1883,2331,2310,2674,3003,2534,2905,3045,2730,2100
2022-07-03,급속,4560,3160,3120,2520,3360,5640,8200,11920,12760,14520,17360,18720,21520,19280,20960,19800,20920,20880,20240,17720,15400,12600,9000,7280
2022-07-03,완속,1057,1036,364,266,217,273,343,637,1134,1267,1729,1673,1848,2044,2373,2744,2485,2905,3227,2940,2961,2793,2716,1603
2022-07-04,급속,4320,2920,2520,1760,2640,6080,8360,12320,14960,16960,17840,21120,24040,21240,21320,24160,26400,25600,23480,22800,16680,14840,10760,7640
2022-07-04,완속,735,714,196,147,98,245,329,714,1288,1127,1043,1225,1470,1323,1288,1925,2331,3640,3997,3584,3045,2940,2877,2023
2022-07-05,급속,4120,2840,2880,1880,3120,6600,10160,12040,16360,17600,18160,20920,24160,21760,22560,24080,26680,25800,23880,22080,15920,14800,10640,7520
2022-07-05,완속,875,854,371,357,175,245,413,763,1120,1029,1092,1218,1316,1512,1694,1974,2933,3759,3745,3682,3178,3122,2653,2583
2022-07-06,급속,4680,3120,2440,2440,2680,6880,9960,12520,15680,17080,18680,22040,25320,24400,24160,25680,25800,27520,25600,22200,18800,14640,10080,7960
2022-07-06,완속,966,945,350,189,189,224,434,609,1176,1141,1113,1246,1449,1351,1589,2240,2541,3360,4221,3773,3052,3101,2765,2289
2022-07-07,급속,4560,3320,3040,2760,3320,6080,9520,13560,16600,17880,19680,21800,24720,25200,24760,25760,26440,25720,24160,20040,16080,14400,11480,7760
2022-07-07,완속,1043,1029,231,252,140,196,392,644,1288,1113,1120,1302,1281,1330,1428,2079,2331,3689,4004,3591,3402,3066,2954,2828
2022-07-08,급속,4880,3640,3120,2560,3680,6800,9720,12800,15720,17840,19760,22080,25080,22120,25000,24840,26680,24320,24320,23680,17720,14560,13000,9280
2022-07-08,완속,903,896,287,287,140,294,511,602,1127,1323,1029,1344,1400,1491,1687,2233,2590,3542,4025,3906,2828,3136,2933,2730
2022-07-09,급속,5240,3840,3320,3600,4720,7040,9760,13560,14320,16600,18520,20640,24360,22680,23640,23320,21120,22160,19560,17080,15760,11720,10160,8200
2022-07-09,완속,1085,1050,553,294,231,287,462,742,1085,1400,1484,1568,1715,1946,1946,1799,2128,2541,2296,2947,2856,2954,2716,2338
2022-07-10,급속,4320,3560,2400,2560,3640,5880,7560,11040,12480,14880,17200,17320,20080,20240,21000,19640,20480,23160,19840,17640,15560,12400,9480,6240
2022-07-10,완속,938,658,630,399,245,350,462,686,973,1372,1470,1659,1652,2037,2247,2422,2772,2744,2828,3066,3381,2653,1967,1946
2022-07-11,급속,4160,2760,2040,1760,2800,4680,7720,9680,13560,14640,16080,19680,23280,22200,21600,23360,23440,25200,22880,20760,15960,12080,9440,6720
2022-07-11,완속,679,651,399,147,84,154,280,581,1078,1008,924,1239,1239,1316,1463,2016,2373,3409,3745,3829,2835,2821,2548,2478
2022-07-12,급속,4000,3040,2440,2240,3000,5640,8680,11760,15600,17200,16720,22240,25440,22440,20680,25480,25120,26080,23720,21360,16560,12720,10720,7680
2022-07-12,완속,700,679,329,175,147,210,322,511,1141,931,833,1372,1246,1337,1554,1932,2576,3409,3717,3787,2751,2779,2625,2597
2022-07-13,급속,4640,3200,3080,2480,3160,6240,9240,11480,14200,16920,17080,17200,20840,20640,20200,20440,21400,19680,20600,16800,15120,10760,9880,7120
2022-07-13,완속,756,735,350,245,140,175,364,623,1106,973,1176,1225,1190,1085,1435,1701,2282,3052,3724,3493,2919,2730,2408,2065
2022-07-14,급속,4000,3840,2560,2320,3280,5760,9800,14160,15560,17840,20040,22560,23720,23920,23880,25200,25280,25640,26600,23800,19640,14240,12080,8440
2022-07-14,완속,910,462,462,182,196,231,455,609,1246,1057,910,1323,1218,1407,1617,2191,2527,3493,3997,3836,2940,3066,2870,2828
2022-07-15,급속,5960,4160,3640,2720,3600,6120,10720,13720,17800,18720,19040,21640,25920,24520,26000,26800,26000,24760,24280,22640,20120,15240,12160,9560
2022-07-15,완속,700,686,392,315,161,210,462,651,1344,1295,1232,1491,1470,1379,1855,2065,2562,3577,3794,4004,3185,3066,2989,2499
2022-07-16,급속,5840,4360,3480,2880,4480,6120,9640,13560,16240,18040,19560,19560,21400,21120,23280,20760,22200,20720,20520,17440,14440,11120,8920,6800
2022-07-16,완속,1064,1064,462,287,245,273,441,798,1092,1526,1519,1519,1757,1694,1953,2107,2149,2506,2625,2674,2758,2541,2345,2352
2022-07-17,급속,3720,3400,2320,2400,3720,5320,8160,10000,12400,13680,16520,17720,19520,19760,19400,21240,21640,19480,19440,18560,15120,12680,8920,6360
2022-07-17,완속,959,679,644,294,273,259,392,672,1050,1309,1666,1358,1750,2121,2079,2359,2429,2772,2835,2891,2730,2170,1918,1414
2022-07-18,급속,3240,2120,2000,1480,2480,4200,7320,9960,12320,14720,16440,17720,20640,19520,21560,22840,23720,24000,23320,20360,14320,11320,8520,5840
2022-07-18,완속,518,497,266,105,119,140,301,623,1267,917,994,1176,1043,1197,1596,1981,2303,3150,3598,3402,2618,2611,2331,2247
2022-07-19,급속,3120,3960,3120,2040,3120,5520,8920,11720,14800,16280,18760,20160,25400,23080,21960,26080,27000,24240,24200,22200,19040,14680,11040,7800
2022-07-19,완속,609,406,392,259,161,161,336,525,1141,952,1120,1337,1274,1253,1638,2247,2464,3234,4011,3269,2737,2989,2632,2072
2022-07-20,급속,4440,3720,2720,2800,3400,6720,9640,13200,15360,17960,18360,21720,24160,23880,24320,26760,26520,27840,25000,23040,17960,12440,10400,6720
2022-07-20,완속,721,462,448,252,203,238,462,602,1148,1113,994,1246,1260,1407,1631,2114,2555,3486,4060,3206,3052,2842,2681,2618
2022-07-21,급속,3920,2600,2560,2360,3040,5200,7680,11920,13520,16240,18160,20520,23160,22920,24080,25720,23640,24600,23600,21760,16280,12600,9960,7440
2022-07-21,완속,917,903,343,273,119,224,490,581,1008,1204,1113,1169,1260,1323,1288,2170,2296,3570,4067,3430,2737,2842,2611,2597
2022-07-22,급속,1480,1200,1480,1000,1080,2520,3800,13840,18240,20520,20600,22160,24880,25320,24240,25960,26120,26200,24800,22840,19480,15080,11520,8880
2022-07-22,완속,77,77,28,28,14,21,63,854,1232,1379,1393,1463,1442,1757,1561,2135,2359,3507,3983,3584,2919,3087,2898,2219
2022-07-23,급속,4760,3600,3240,3560,3920,5880,10320,13240,15720,15800,21760,20560,23040,21200,23480,22000,22440,19560,17600,14600,11400,9480,6880,5160
2022-07-23,완속,1134,1134,469,322,231,273,427,672,1001,1274,1386,1316,1785,1757,1897,1792,2030,2394,2611,2429,2646,2184,2254,1967
2022-07-24,급속,3400,2800,2000,1840,2560,3760,6320,8560,12720,14520,17400,16560,20040,19080,19880,19720,20800,19960,18040,17160,13920,10960,8920,7040
2022-07-24,완속,917,427,357,308,266,196,343,644,973,1358,1372,1659,1785,2065,2149,2275,2436,2821,2758,2919,2730,2576,1988,1505
2022-07-25,급속,3520,3120,1760,1560,2440,5520,8280,11240,15720,17240,19360,22160,26320,24400,23560,25680,26040,25840,24480,22920,18480,14080,9680,7160
2022-07-25,완속,777,434,413,224,161,189,455,560,903,959,994,1351,1379,1400,1596,2184,2541,3122,3822,3857,3108,2828,2653,1925
2022-07-26,급속,4800,3400,3200,2760,3040,6440,10160,11880,14640,17880,19760,20840,26400,23960,23120,25760,28240,26080,26040,24160,18000,14120,11360,7520
2022-07-26,완속,931,903,273,231,126,252,385,651,1001,931,1225,1379,1505,1253,1701,2177,2415,3486,4277,3591,2961,2877,2632,2583
2022-07-27,급속,4000,4240,3120,2440,4200,6680,10280,13960,16320,19560,20760,23200,24560,24760,25440,26680,27240,26880,25040,21680,18360,12760,11160,8480
2022-07-27,완속,847,532,315,308,203,231,406,658,945,1036,1085,1463,1351,1281,1687,2093,2723,3311,3927,3913,3290,2905,2877,2835
2022-07-28,급속,4760,4040,3600,2400,3760,6120,10360,14040,18040,18760,20760,21760,26680,24400,25800,25160,27720,28880,27320,23520,20040,13600,11560,7480
2022-07-28,완속,1001,511,329,315,189,259,399,553,973,1036,1078,1204,1470,1519,1554,2002,2506,3528,3920,3619,3101,2891,2891,2835
2022-07-29,급속,5480,4400,3200,2920,4240,6480,10880,14480,16360,18920,20560,24080,26280,27440,27600,28680,28920,28600,27400,23720,21800,16720,14320,9680
2022-07-29,완속,987,574,343,217,182,294,525,693,1190,973,1204,1379,1673,1414,1897,2142,2681,3500,4221,3675,3122,2891,2779,2730
2022-07-30,급속,5720,4480,3440,3160,4400,7680,12600,15320,17240,17800,20640,22360,24000,24160,21600,24040,23800,21800,21920,18960,15520,12760,9160,7080
2022-07-30,완속,1043,686,476,266,231,308,588,819,938,1351,1281,1449,1645,1722,1792,1890,2051,2338,2702,2576,2849,2625,2499,2198
2022-07-31,급속,4440,3360,2840,3200,3480,4520,8920,11480,14120,14040,17360,18760,20080,20520,20160,19320,20040,17800,17040,15040,13640,11440,7640,6000
2022-07-31,완속,1015,987,392,294,189,301,350,665,861,1057,1169,1407,1575,1862,1827,2226,2268,2709,2898,2821,2345,2177,1974,1358
2022-08-01,급속,3240,2040,1600,1600,2360,4240,8360,11840,16720,19240,19640,22800,25120,23040,25160,26400,26280,25480,24320,22400,17000,13080,9800,6600
2022-08-01,완속,931,917,336,168,98,140,329,525,917,1078,1134,1218,1561,1218,1589,2310,2415,3073,3689,3458,2926,2548,2331,2275
2022-08-02,급속,4200,2960,2240,2400,3160,4880,9400,13440,16000,19080,20800,21400,25560,23680,25200,24760,26040,26080,22360,20480,17480,12640,10680,6920
2022-08-02,완속,840,840,385,224,154,301,406,511,847,1022,1057,1281,1211,1393,1918,2023,2513,2772,3787,3528,2765,2667,2751,2660
2022-08-03,급속,3680,3040,2880,2560,2960,6000,8600,12400,15160,18400,19280,21960,25200,23520,27920,27760,27080,26080,26800,22400,19040,13800,11080,7600
2022-08-03,완속,882,532,329,238,154,182,427,665,833,875,1169,1484,1442,1554,1596,2114,2436,3318,3472,3437,3038,2499,2611,2520
2022-08-04,급속,3880,2680,2080,2400,3440,6720,11000,12680,17080,19280,20120,22160,26720,26320,26920,28360,27440,27840,25280,23200,21360,14600,13480,9480
2022-08-04,완속,763,749,364,217,259,294,462,588,1120,1190,1281,1358,1421,1253,1624,1960,2548,3304,3962,3479,3213,2681,2618,2583
2022-08-05,급속,4560,4640,3240,2560,3560,6960,11680,16120,16160,19000,22080,22240,27440,28160,26840,27160,28440,26480,27840,22680,20000,14560,12680,9320
2022-08-05,완속,847,546,483,224,119,259,497,693,1148,1113,1449,1330,1554,1372,1610,2226,2730,3444,3948,3717,3087,2660,2772,2415
2022-08-06,급속,5440,3960,3480,3160,4480,7080,10800,13960,17400,18040,21200,21360,23520,24360,25840,23920,25640,22120,21360,18320,15320,13360,9480,7040
2022-08-06,완속,1155,1092,399,315,210,280,518,609,1092,1085,1456,1379,1575,1617,1869,1841,2100,2261,2961,2723,2814,2737,2408,2163
2022-08-07,급속,5200,3440,3040,2600,3440,5200,9200,11800,13920,16200,17760,18640,20040,19760,23640,23600,21440,21160,20920,17600,15360,13120,9280,6600
2022-08-07,완속,1099,1078,336,294,238,301,371,658,980,1491,1456,1414,1673,2044,2107,2373,2352,2632,3101,2905,2940,2471,1981,1638
2022-08-08,급속,4320,3000,1640,1680,3400,4080,8360,12200,13200,18200,17800,20440,23080,21920,23120,24560,24920,23400,22680,19240,15520,12240,8160,6080
2022-08-08,완속,763,735,455,196,147,189,287,483,798,1071,1274,1253,1183,1295,1624,1932,2401,3010,3864,3654,2660,2366,2331,1974
2022-08-09,급속,4280,3000,2680,2600,3640,4760,7680,11200,14080,18200,19040,19400,23680,24160,24080,24280,26360,23160,23280,22000,17040,11800,9080,6000
2022-08-09,완속,763,742,287,161,105,161,322,525,931,1008,1176,1393,1183,1344,1533,2198,2555,3213,3801,3619,2338,2422,2373,2282
2022-08-10,급속,4280,2800,1920,1720,2920,6040,8080,12560,13680,18080,20080,20600,24560,23840,23480,24960,24520,24800,23920,21440,15760,12480,10440,7040
2022-08-10,완속,749,728,469,119,133,210,336,546,847,924,1274,1358,1414,1393,1484,2058,2359,2905,3626,3528,2653,2709,2478,2387
2022-08-11,급속,4640,3280,2320,2440,2640,5200,8840,12400,14360,17240,18720,21360,21360,22960,22760,24080,24200,24280,21760,23000,16040,12440,10680,7000
2022-08-11,완속,784,777,357,147,168,182,308,595,952,1029,1127,1148,1162,1134,1330,2114,2254,3038,4067,3458,3388,2520,2688,2632
2022-08-12,급속,4880,3440,3240,2320,4200,4960,10240,13240,17080,17920,21720,22160,28440,26520,27080,26480,28760,27760,26960,27160,19880,15880,13160,9520
2022-08-12,완속,917,910,364,364,154,161,441,693,1246,1106,1330,1288,1505,1428,1729,2107,2681,3458,3759,3598,3234,2877,2604,2653
2022-08-13,급속,7320,5400,3480,3600,4760,6200,10520,14400,16560,16960,20040,23320,23480,22480,23960,21360,22360,20160,19120,16960,14520,10200,9840,7720
2022-08-13,완속,1127,1113,448,280,252,273,469,714,910,1169,1407,1344,1435,1757,1750,1848,1904,2219,2436,2674,2485,2555,2184,2121
2022-08-14,급속,4320,3960,2920,2720,3000,4640,7960,11000,13560,15680,18160,19480,20360,21760,23560,22480,21640,19640,20080,15960,13120,10760,8920,6240
2022-08-14,완속,938,623,609,329,238,196,378,700,819,1204,1386,1512,1491,1379,1827,2135,2135,2205,2422,2611,2352,2149,1701,1309
2022-08-15,급속,4320,3040,2520,1920,3200,5320,9320,11800,13960,18680,20840,22520,24480,25160,25480,24520,26680,22840,22440,18200,15400,13440,9400,7000
2022-08-15,완속,581,539,378,378,119,203,357,560,812,1022,1078,1547,1561,1617,1834,2191,2520,2716,3010,2821,2681,2198,1946,1603
2022-08-16,급속,4040,2920,2280,1760,2560,4640,7760,9880,13800,15840,17600,19440,25680,23160,23760,23280,26680,23800,23240,20760,17480,12760,9920,6760
2022-08-16,완속,749,728,273,273,196,154,364,574,938,924,938,1253,1428,1435,1491,1932,2226,3185,3948,3486,2807,2688,2457,2408
2022-08-17,급속,4560,3120,2720,2360,2840,5120,8920,12600,15000,16360,17000,20240,27160,21800,23600,25800,27160,26560,22880,21320,16600,12400,11080,7960
2022-08-17,완속,749,735,322,203,161,252,392,609,896,959,1071,1106,1148,1169,1435,2114,2380,2989,3542,3759,2982,3073,2450,2394
2022-08-18,급속,4240,3160,2880,3200,3680,4960,9720,13240,18000,18400,20120,22760,25720,24320,24040,25840,26840,24320,26440,23400,19680,14440,10400,7160
2022-08-18,완속,861,847,336,245,133,231,371,679,1008,1078,1260,1449,1456,1302,1568,2051,2499,3353,3724,3969,3052,2933,2800,2751
2022-08-19,급속,4800,3200,3240,3400,3400,6720,9920,13600,18200,18320,20640,21480,28320,25920,25320,24640,26360,24440,23640,21400,17040,14640,11520,9240
2022-08-19,완속,868,868,322,196,133,203,462,686,1141,1134,1407,1365,1365,1610,1778,2044,2317,3199,4032,3549,3059,2947,2702,2422
2022-08-20,급속,5160,3520,3720,3360,4520,5960,10400,13520,16720,17960,21160,21240,23480,24040,22520,23720,24040,21640,19560,16800,14120,11160,8840,6640
2022-08-20,완속,938,924,385,287,231,203,399,658,868,1288,1421,1358,1778,1722,1960,1953,2282,2408,2562,2800,2758,2485,2576,2163
2022-08-21,급속,3760,3560,2840,2880,3440,4960,8080,10880,12640,15440,18280,18040,19520,19840,22080,20960,22840,21640,22720,19120,15600,12880,9600,6240
2022-08-21,완속,966,630,609,315,189,259,371,637,882,1456,1505,1659,1638,2009,2317,2366,2366,2632,2982,2863,3059,2723,2282,2191
2022-08-22,급속,3560,2920,2000,1840,3040,5240,8760,12800,15680,17520,18840,22240,25200,24600,23520,25600,27480,25880,26120,23320,18080,12600,9520,6600
2022-08-22,완속,805,525,518,217,126,182,406,609,1106,910,1050,1330,1232,1379,1456,2212,2527,3073,3773,3724,2996,2737,2338,2282
2022-08-23,급속,4040,3160,2480,2600,3280,4920,9720,11600,15640,17720,18720,22240,23800,24560,23160,23480,25200,24200,25160,19440,16680,11920,9680,6480
2022-08-23,완속,882,875,252,133,147,189,350,616,1036,812,1015,1071,1197,1169,1393,1890,2541,3353,4032,3584,2898,2695,2618,2541
2022-08-24,급속,3880,3240,2520,2360,3600,5520,8560,11800,15440,16960,18600,21800,25800,24880,24880,23440,26080,25920,24760,22640,17080,12960,10880,7600
2022-08-24,완속,805,448,441,217,175,126,385,630,1106,938,1043,1218,1246,1155,1477,1988,2352,3059,3934,3724,2807,2982,2674,2583
2022-08-25,급속,4560,4120,2880,2440,3600,5800,10040,12120,17480,17480,18400,22600,24200,22880,24880,24520,27920,26120,23120,21640,17080,14000,10400,8400
2022-08-25,완속,903,595,595,259,147,161,455,574,1078,1078,1232,1183,1106,1218,1561,1820,2352,3171,3808,3577,3164,2954,2646,2163
2022-08-26,급속,5000,3560,3120,3160,3760,5360,11240,13200,17760,18120,20200,24200,27480,25640,26680,27240,28800,28440,26520,23080,19920,15200,13600,10840
2022-08-26,완속,966,945,357,294,140,231,364,658,1386,1253,1176,1323,1260,1428,1694,1946,2520,3528,3934,3647,3136,2968,2975,2436
2022-08-27,급속,5960,4160,3520,3160,4240,5240,10600,13320,17960,17600,19240,23400,23320,23680,24200,26440,22520,22640,22840,18840,15600,12800,10840,7680
2022-08-27,완속,1176,1141,420,308,322,231,497,721,903,1099,1344,1456,1435,1771,1890,1806,1995,2569,2786,2807,2905,2597,2485,2079
2022-08-28,급속,4920,3520,3040,2760,3200,4440,8840,10000,15800,15200,18200,17960,21080,22280,22960,23160,22200,21280,20520,17120,15600,12120,8720,5680
2022-08-28,완속,945,938,406,336,175,189,385,770,1064,1337,1351,1428,1652,1953,2065,2114,2492,2891,3143,3178,3094,2611,2009,1953
2022-08-29,급속,4840,3640,1960,1760,3280,4600,8480,12960,14120,16440,18680,21080,23760,21600,23080,23280,25280,26200,25440,22760,15760,13520,9800,7360
2022-08-29,완속,847,805,385,175,161,175,371,574,1113,924,1001,1267,1043,1148,1358,1911,2233,3143,3941,3878,2709,2471,2156,1953
2022-08-30,급속,4000,4000,2800,2880,3320,4840,8840,11480,14200,15440,18640,19560,22520,21320,22080,24680,21800,22480,20480,18080,14760,12280,9080,6440
2022-08-30,완속,819,560,546,217,140,217,364,504,1099,966,1043,1169,1127,1099,1162,1631,2177,2772,3843,3682,3122,2646,2520,2478
2022-08-31,급속,4640,3120,2920,2320,3560,5360,8640,12960,16120,18040,19960,22920,25960,25040,25000,27560,29120,26320,26600,23280,18600,14200,11320,8400
2022-08-31,완속,749,735,413,175,175,175,378,714,1071,910,1078,1071,1232,1281,1267,2072,2380,3381,3906,3780,2758,2996,2548,2184
2022-09-01,급속,4760,3600,3560,3320,3800,5360,10000,13520,16160,19440,19400,22720,24960,24640,26440,25720,25320,26560,26360,23640,18560,14600,12080,7800
2022-09-01,완속,903,882,378,294,168,203,343,707,1008,1141,994,1288,1162,1169,1561,2107,2548,3297,3836,3815,3087,2975,2464,2443
2022-09-02,급속,5200,3920,2800,2720,3080,5800,9960,12840,16120,18840,19760,22360,26200,24000,25480,26720,27240,27680,24480,21600,18640,16960,12080,8240
2022-09-02,완속,833,658,637,231,168,161,280,721,1246,931,1001,1281,1246,1316,1750,1890,2408,3276,4046,3430,3234,3101,2772,2737
2022-09-03,급속,5440,4360,3840,3680,4640,6160,10400,13560,16960,18320,19840,21720,25120,23240,23360,25120,24080,23440,20240,17800,14240,11560,9880,7200
2022-09-03,완속,1120,826,392,378,287,266,434,756,931,1323,1491,1407,1666,1694,1771,1946,2331,2541,2751,2835,2562,2751,2422,1876
2022-09-04,급속,4800,3120,2720,3080,3440,4480,8400,10840,12040,14440,17640,19280,18880,19760,21120,20160,21520,21480,19320,15840,12840,11040,8800,5480
2022-09-04,완속,1120,1099,399,343,294,252,350,490,1015,1372,1477,1540,1869,2009,2002,2443,2723,2828,2947,3150,2744,2149,1750,1687
2022-09-05,급속,3800,2760,1880,2320,2800,3240,6880,10440,12520,15040,17040,19200,22680,19400,19880,20000,20600,20000,16680,15360,13000,9800,7960,5760
2022-09-05,완속,567,553,350,119,119,126,273,385,994,938,1008,952,1260,994,1204,1596,2100,3150,3766,3724,2723,2149,1918,1862
2022-09-06,급속,2640,1960,1680,1160,2040,2880,5480,9080,14040,16480,18440,22880,25200,21480,23560,25560,28920,26000,25520,23000,17800,14440,11320,8840
2022-09-06,완속,504,504,301,175,70,140,392,518,931,910,959,1211,1190,1281,1575,1960,2422,3136,4004,3710,2590,2933,2730,1981
2022-09-07,급속,4680,4080,2600,3000,4120,6040,9520,13920,16560,18720,19360,23120,28440,23080,24880,28160,27160,28160,24760,25200,20520,15920,12320,8920
2022-09-07,완속,847,644,644,154,168,140,406,581,952,1120,1218,1246,1043,1162,1428,1953,2940,3486,3913,3794,3339,3122,2863,2828
2022-09-08,급속,6120,4160,4000,3920,4320,5680,11960,13960,19920,20160,23560,24120,30280,27840,27680,27600,27560,28360,26560,25320,21200,17640,12920,11240
2022-09-08,완속,1078,1071,427,203,189,224,448,847,1449,1260,1225,1554,1617,1743,2009,2716,3010,3962,4004,3997,3080,2940,2779,2359
2022-09-09,급속,7040,5160,4120,4440,5040,6080,10960,14280,16840,19320,22600,22640,21960,25440,25120,24680,24280,24680,22120,18240,18000,12960,10840,8880
2022-09-09,완속,1239,1218,560,301,336,357,560,938,1253,1484,1617,1792,1855,1652,1939,2030,2170,2814,3052,2779,2968,2709,2212,1820
2022-09-10,급속,4240,3640,3160,2200,2560,3560,7600,11360,11600,14640,16160,18000,20240,18360,20640,22400,21720,19880,17240,14840,13080,10480,8880,5600
2022-09-10,완속,889,560,392,364,175,161,322,644,812,1134,1071,1225,1610,1575,1722,1953,2205,2149,2310,2471,2457,2387,2352,2310
2022-09-11,급속,3800,2480,1840,2160,2320,3400,6960,10080,14240,14960,18800,20040,19480,20560,21360,21960,22520,20400,17040,14320,11880,10080,8000,5960
2022-09-11,완속,819,798,490,259,217,161,336,525,686,1232,1190,1316,1498,1603,1757,1904,2191,2618,2555,2744,2499,2233,2086,1659
2022-09-12,급속,4120,3840,2600,2680,3120,3640,7120,10320,12720,15720,18440,19680,19840,20840,22600,22440,24000,20600,18560,16240,13000,12200,8880,6640
2022-09-12,완속,987,539,525,308,266,203,343,504,721,1337,1288,1295,1491,1617,1813,2114,2415,2667,2877,2898,2569,2240,2051,1484
2022-09-13,급속,3440,2800,2320,1800,3000,3440,7720,10880,15680,17160,18160,20320,24840,22720,23440,22800,24600,24440,22000,19760,15280,12320,9680,6160
2022-09-13,완속,805,399,280,273,119,140,308,658,1008,1113,1015,1113,1204,1148,1344,2016,2681,3178,3689,3556,2548,2429,2282,2233
2022-09-14,급속,4360,3280,3040,2040,3240,5200,7800,11120,13840,16960,17560,20760,26360,21960,22280,23600,26480,26040,24480,21720,17800,13840,9640,7680
2022-09-14,완속,931,917,329,322,105,119,280,511,945,910,1092,1050,1071,1337,1519,2072,2352,3402,3885,3857,3003,2821,2765,1946
2022-09-15,급속,4520,4080,3680,2800,3040,4960,9920,10960,16080,16640,19000,20960,23880,24160,24080,26760,27560,25800,23280,22400,18160,13760,10240,8280
2022-09-15,완속,896,539,406,406,168,154,322,588,980,924,1043,1274,1260,1239,1624,2002,2730,3360,4158,3661,2912,2842,2646,2023
2022-09-16,급속,4080,3800,3040,3200,3880,4960,8480,12240,18320,19080,20360,22880,26440,24360,25040,26120,28040,25520,23840,21160,19000,14640,11760,8480
2022-09-16,완속,952,588,357,210,231,231,406,602,1176,1064,1015,1155,1029,1428,1659,1974,2604,3528,3990,3577,2975,2702,2961,2905
2022-09-17,급속,4160,5160,4000,3400,4240,6520,9680,12600,15080,19440,20920,21920,25600,22760,23200,21920,24000,20760,19560,17160,13240,11800,8360,6600
2022-09-17,완속,994,700,469,280,224,189,483,770,1015,1120,1386,1470,1421,1778,1764,2002,2128,2548,3087,2779,2730,2604,2324,1897
2022-09-18,급속,3840,3320,2880,2520,3440,4640,7760,10120,12600,16280,18200,18960,19440,19720,22480,24040,21680,23000,18840,16520,13280,11640,8320,5880
2022-09-18,완속,1008,476,518,245,280,217,413,539,994,1218,1344,1799,1750,1932,2296,2247,2674,2989,3290,3024,2975,2527,1771,1708
2022-09-19,급속,3640,2640,2360,1800,2400,4080,7520,10560,14760,16120,17920,21080,25080,22040,22840,25520,26480,25840,22000,22800,17840,13200,9600,6320
2022-09-19,완속,602,427,231,224,84,112,427,525,1197,1099,1148,1015,1316,1274,1365,2079,2527,3164,3962,3808,3059,2541,2464,2415
